"ocun_ensembl_gid","ocun_feature_length"
"ENSOCUG00000025037",1599
"ENSOCUG00000025038",411
"ENSOCUG00000025039",4729
"ENSOCUG00000025040",107
"ENSOCUG00000025041",708
"ENSOCUG00000025042",333
"ENSOCUG00000025043",1408
"ENSOCUG00000025044",129
"ENSOCUG00000025045",90
"ENSOCUG00000025046",643
"ENSOCUG00000025047",468
"ENSOCUG00000025048",2022
"ENSOCUG00000025049",237
"ENSOCUG00000025050",393
"ENSOCUG00000025051",297
"ENSOCUG00000025052",2040
"ENSOCUG00000025053",442
"ENSOCUG00000025054",726
"ENSOCUG00000025055",354
"ENSOCUG00000025056",993
"ENSOCUG00000025057",2178
"ENSOCUG00000025058",426
"ENSOCUG00000025059",898
"ENSOCUG00000025060",351
"ENSOCUG00000025061",1357
"ENSOCUG00000025062",258
"ENSOCUG00000025063",660
"ENSOCUG00000025064",381
"ENSOCUG00000025065",1375
"ENSOCUG00000025066",1345
"ENSOCUG00000025067",576
"ENSOCUG00000025068",3268.5
"ENSOCUG00000025069",393
"ENSOCUG00000025070",402
"ENSOCUG00000025071",1182
"ENSOCUG00000025072",579
"ENSOCUG00000025073",933
"ENSOCUG00000025074",653
"ENSOCUG00000025075",930
"ENSOCUG00000025076",234
"ENSOCUG00000025077",1167
"ENSOCUG00000025078",936
"ENSOCUG00000025079",107
"ENSOCUG00000025080",975
"ENSOCUG00000025081",2658
"ENSOCUG00000025082",94
"ENSOCUG00000025083",1128
"ENSOCUG00000025084",1077
"ENSOCUG00000025085",811
"ENSOCUG00000025086",111
"ENSOCUG00000025087",927
"ENSOCUG00000025088",89
"ENSOCUG00000025089",951
"ENSOCUG00000025090",108
"ENSOCUG00000025091",2115
"ENSOCUG00000025092",1745
"ENSOCUG00000025093",549
"ENSOCUG00000025094",2724
"ENSOCUG00000025095",2893
"ENSOCUG00000025096",4712
"ENSOCUG00000025097",2786
"ENSOCUG00000025098",357
"ENSOCUG00000025099",495
"ENSOCUG00000025100",2048
"ENSOCUG00000025101",453
"ENSOCUG00000025102",112
"ENSOCUG00000025103",427
"ENSOCUG00000025104",297
"ENSOCUG00000025105",345
"ENSOCUG00000025106",1002
"ENSOCUG00000025107",2109
"ENSOCUG00000025108",81
"ENSOCUG00000025109",378
"ENSOCUG00000025110",315
"ENSOCUG00000025111",1923
"ENSOCUG00000025112",2013
"ENSOCUG00000025113",3626
"ENSOCUG00000025114",1335
"ENSOCUG00000025115",2782.5
"ENSOCUG00000025116",965
"ENSOCUG00000025117",3845
"ENSOCUG00000025118",435
"ENSOCUG00000025119",3214
"ENSOCUG00000025120",1551
"ENSOCUG00000025121",5254
"ENSOCUG00000025122",86
"ENSOCUG00000025123",1248
"ENSOCUG00000025125",267
"ENSOCUG00000025127",498
"ENSOCUG00000025128",300
"ENSOCUG00000025130",134
"ENSOCUG00000025131",303
"ENSOCUG00000025132",531
"ENSOCUG00000025133",954
"ENSOCUG00000025134",112
"ENSOCUG00000025135",312
"ENSOCUG00000025136",1185
"ENSOCUG00000025137",939
"ENSOCUG00000025138",538
"ENSOCUG00000025139",107
"ENSOCUG00000025140",4723
"ENSOCUG00000025141",107
"ENSOCUG00000025142",951
"ENSOCUG00000025143",942
"ENSOCUG00000025144",924
"ENSOCUG00000025145",813
"ENSOCUG00000025146",954
"ENSOCUG00000025147",1866
"ENSOCUG00000025148",2483
"ENSOCUG00000025149",1702
"ENSOCUG00000025150",411
"ENSOCUG00000025151",903
"ENSOCUG00000025152",1071
"ENSOCUG00000025153",933
"ENSOCUG00000025154",5833
"ENSOCUG00000025155",954
"ENSOCUG00000025156",1242
"ENSOCUG00000025157",119
"ENSOCUG00000025158",939
"ENSOCUG00000025159",585
"ENSOCUG00000025160",381
"ENSOCUG00000025161",127
"ENSOCUG00000025162",648
"ENSOCUG00000025163",107
"ENSOCUG00000025164",1677
"ENSOCUG00000025166",107
"ENSOCUG00000025167",310
"ENSOCUG00000025169",330
"ENSOCUG00000025170",810
"ENSOCUG00000025171",3151.5
"ENSOCUG00000025172",1068
"ENSOCUG00000025173",2029.5
"ENSOCUG00000025174",1353
"ENSOCUG00000025175",107
"ENSOCUG00000025176",564
"ENSOCUG00000025177",129
"ENSOCUG00000025178",2284
"ENSOCUG00000025179",501
"ENSOCUG00000025180",1166
"ENSOCUG00000025181",2286
"ENSOCUG00000025182",939
"ENSOCUG00000025183",1314
"ENSOCUG00000025184",2516
"ENSOCUG00000025185",1176
"ENSOCUG00000025186",4183
"ENSOCUG00000025187",927
"ENSOCUG00000025188",2148
"ENSOCUG00000025189",273
"ENSOCUG00000025190",1723
"ENSOCUG00000025191",780
"ENSOCUG00000025192",3761
"ENSOCUG00000025193",133
"ENSOCUG00000025194",67
"ENSOCUG00000025196",1203
"ENSOCUG00000025197",121
"ENSOCUG00000025199",107
"ENSOCUG00000025200",264
"ENSOCUG00000025201",967
"ENSOCUG00000025202",180
"ENSOCUG00000025203",930
"ENSOCUG00000025204",1596
"ENSOCUG00000025205",750
"ENSOCUG00000025206",2239
"ENSOCUG00000025207",1741
"ENSOCUG00000025208",972
"ENSOCUG00000025209",306
"ENSOCUG00000025210",119
"ENSOCUG00000025211",831
"ENSOCUG00000025212",51
"ENSOCUG00000025213",105
"ENSOCUG00000025214",2085
"ENSOCUG00000025215",99
"ENSOCUG00000025216",3044
"ENSOCUG00000025217",504
"ENSOCUG00000025218",963
"ENSOCUG00000025219",852
"ENSOCUG00000025220",451
"ENSOCUG00000025221",857
"ENSOCUG00000025222",300
"ENSOCUG00000025223",933
"ENSOCUG00000025224",3326
"ENSOCUG00000025225",104
"ENSOCUG00000025226",2084
"ENSOCUG00000025227",438
"ENSOCUG00000025228",1675
"ENSOCUG00000025229",804
"ENSOCUG00000025230",275
"ENSOCUG00000025231",2462
"ENSOCUG00000025232",486
"ENSOCUG00000025233",163
"ENSOCUG00000025234",864
"ENSOCUG00000025235",108
"ENSOCUG00000025236",922
"ENSOCUG00000025237",107
"ENSOCUG00000025238",2674
"ENSOCUG00000025239",329
"ENSOCUG00000025240",438
"ENSOCUG00000025241",1671
"ENSOCUG00000025242",903
"ENSOCUG00000025243",480
"ENSOCUG00000025244",591
"ENSOCUG00000025245",135
"ENSOCUG00000025246",323
"ENSOCUG00000025247",129
"ENSOCUG00000025248",807
"ENSOCUG00000025249",909
"ENSOCUG00000025250",164
"ENSOCUG00000025251",792
"ENSOCUG00000025252",669
"ENSOCUG00000025253",459
"ENSOCUG00000025254",888
"ENSOCUG00000025256",107
"ENSOCUG00000025257",624
"ENSOCUG00000025258",884
"ENSOCUG00000025259",123
"ENSOCUG00000025260",104
"ENSOCUG00000025261",2045
"ENSOCUG00000025263",2340
"ENSOCUG00000025264",1815
"ENSOCUG00000025265",618
"ENSOCUG00000025266",1359
"ENSOCUG00000025267",720
"ENSOCUG00000025268",4063
"ENSOCUG00000025269",2827
"ENSOCUG00000025270",498
"ENSOCUG00000025271",660
"ENSOCUG00000025272",903
"ENSOCUG00000025273",1599
"ENSOCUG00000025274",87
"ENSOCUG00000025275",915
"ENSOCUG00000025276",1675
"ENSOCUG00000025277",106
"ENSOCUG00000025278",6529
"ENSOCUG00000025279",2577
"ENSOCUG00000025280",747
"ENSOCUG00000025281",1174
"ENSOCUG00000025282",834
"ENSOCUG00000025283",1281
"ENSOCUG00000025284",702
"ENSOCUG00000025285",270
"ENSOCUG00000025286",939
"ENSOCUG00000025288",927
"ENSOCUG00000025289",522
"ENSOCUG00000025290",3120
"ENSOCUG00000025291",2747
"ENSOCUG00000025292",126
"ENSOCUG00000025293",939
"ENSOCUG00000025294",867
"ENSOCUG00000025295",633
"ENSOCUG00000025296",333
"ENSOCUG00000025297",393
"ENSOCUG00000025298",63
"ENSOCUG00000025299",297
"ENSOCUG00000025300",3613
"ENSOCUG00000025301",1100
"ENSOCUG00000025302",203
"ENSOCUG00000025303",107
"ENSOCUG00000025304",1761
"ENSOCUG00000025305",594
"ENSOCUG00000025306",513
"ENSOCUG00000025307",510
"ENSOCUG00000025308",1080
"ENSOCUG00000025309",1650
"ENSOCUG00000025310",137
"ENSOCUG00000025311",1115
"ENSOCUG00000025312",1273
"ENSOCUG00000025313",1170
"ENSOCUG00000025314",4542
"ENSOCUG00000025315",1453
"ENSOCUG00000025316",2157
"ENSOCUG00000025317",1813
"ENSOCUG00000025318",804
"ENSOCUG00000025320",2766
"ENSOCUG00000025321",132
"ENSOCUG00000025322",115
"ENSOCUG00000025323",933
"ENSOCUG00000025324",106
"ENSOCUG00000025325",117
"ENSOCUG00000025326",106
"ENSOCUG00000025327",5763
"ENSOCUG00000025328",210
"ENSOCUG00000025329",405
"ENSOCUG00000025330",465
"ENSOCUG00000025331",294
"ENSOCUG00000025332",978
"ENSOCUG00000025333",200
"ENSOCUG00000025334",2702
"ENSOCUG00000025335",2937
"ENSOCUG00000025336",3019
"ENSOCUG00000025337",897
"ENSOCUG00000025339",985
"ENSOCUG00000025340",204
"ENSOCUG00000025341",1011
"ENSOCUG00000025342",1074
"ENSOCUG00000025343",126
"ENSOCUG00000025344",960
"ENSOCUG00000025345",711
"ENSOCUG00000025346",180
"ENSOCUG00000025347",483
"ENSOCUG00000025348",969
"ENSOCUG00000025350",801
"ENSOCUG00000025351",78
"ENSOCUG00000025352",792
"ENSOCUG00000025353",930
"ENSOCUG00000025354",651
"ENSOCUG00000025355",693
"ENSOCUG00000025356",128
"ENSOCUG00000025357",107
"ENSOCUG00000025358",2028
"ENSOCUG00000025359",945
"ENSOCUG00000025360",525
"ENSOCUG00000025361",813
"ENSOCUG00000025362",2281
"ENSOCUG00000025363",1527
"ENSOCUG00000025364",942
"ENSOCUG00000025365",87
"ENSOCUG00000025366",1248
"ENSOCUG00000025367",345
"ENSOCUG00000025369",675
"ENSOCUG00000025370",1409
"ENSOCUG00000025371",282
"ENSOCUG00000025372",552
"ENSOCUG00000025374",797
"ENSOCUG00000025375",117
"ENSOCUG00000025376",4147
"ENSOCUG00000025377",1696
"ENSOCUG00000025378",1400
"ENSOCUG00000025379",88
"ENSOCUG00000025380",2874
"ENSOCUG00000025381",1808
"ENSOCUG00000025382",561
"ENSOCUG00000025383",115
"ENSOCUG00000025384",64
"ENSOCUG00000025386",2073
"ENSOCUG00000025387",4075
"ENSOCUG00000025388",933
"ENSOCUG00000025389",786
"ENSOCUG00000025390",2927
"ENSOCUG00000025391",132
"ENSOCUG00000025392",108
"ENSOCUG00000025393",711
"ENSOCUG00000025394",867
"ENSOCUG00000025395",756
"ENSOCUG00000025396",627
"ENSOCUG00000025398",3127.5
"ENSOCUG00000025399",807
"ENSOCUG00000025400",3906
"ENSOCUG00000025401",792
"ENSOCUG00000025402",294
"ENSOCUG00000025403",348
"ENSOCUG00000025404",939
"ENSOCUG00000025405",1338
"ENSOCUG00000025406",1092
"ENSOCUG00000025407",864
"ENSOCUG00000025408",1826
"ENSOCUG00000025409",81
"ENSOCUG00000025410",8240
"ENSOCUG00000025411",864
"ENSOCUG00000025412",927
"ENSOCUG00000025413",1359
"ENSOCUG00000025414",213
"ENSOCUG00000025415",744
"ENSOCUG00000025416",939
"ENSOCUG00000025417",381
"ENSOCUG00000025418",897
"ENSOCUG00000025420",399
"ENSOCUG00000025421",100
"ENSOCUG00000025422",807
"ENSOCUG00000025424",1317
"ENSOCUG00000025425",193
"ENSOCUG00000025426",1263
"ENSOCUG00000025427",588
"ENSOCUG00000025428",777
"ENSOCUG00000025429",1041
"ENSOCUG00000025430",115
"ENSOCUG00000025431",447
"ENSOCUG00000025432",1347
"ENSOCUG00000025433",6030
"ENSOCUG00000025434",559
"ENSOCUG00000025435",4946
"ENSOCUG00000025436",95
"ENSOCUG00000025437",189
"ENSOCUG00000025438",582
"ENSOCUG00000025439",300
"ENSOCUG00000025440",1302
"ENSOCUG00000025441",246
"ENSOCUG00000025442",948
"ENSOCUG00000025443",525
"ENSOCUG00000025444",81
"ENSOCUG00000025446",240
"ENSOCUG00000025447",107
"ENSOCUG00000025448",88
"ENSOCUG00000025449",3749
"ENSOCUG00000025450",663
"ENSOCUG00000025451",927
"ENSOCUG00000025452",240
"ENSOCUG00000025453",99
"ENSOCUG00000025454",528
"ENSOCUG00000025455",1209
"ENSOCUG00000025456",2151
"ENSOCUG00000025457",1362
"ENSOCUG00000025458",3117
"ENSOCUG00000025459",543
"ENSOCUG00000025460",819
"ENSOCUG00000025461",492
"ENSOCUG00000025462",81
"ENSOCUG00000025463",588
"ENSOCUG00000025464",480
"ENSOCUG00000025465",927
"ENSOCUG00000025466",495
"ENSOCUG00000025467",1293
"ENSOCUG00000025468",119
"ENSOCUG00000025469",107
"ENSOCUG00000025470",711
"ENSOCUG00000025471",84
"ENSOCUG00000025472",67
"ENSOCUG00000025473",3424
"ENSOCUG00000025474",912
"ENSOCUG00000025475",107
"ENSOCUG00000025476",2068
"ENSOCUG00000025477",2186
"ENSOCUG00000025478",83
"ENSOCUG00000025479",164
"ENSOCUG00000025480",921
"ENSOCUG00000025481",747
"ENSOCUG00000025482",81
"ENSOCUG00000025483",576
"ENSOCUG00000025484",2295
"ENSOCUG00000025485",1779
"ENSOCUG00000025486",3122
"ENSOCUG00000025487",906
"ENSOCUG00000025488",482
"ENSOCUG00000025489",1368
"ENSOCUG00000025492",585
"ENSOCUG00000025493",4157
"ENSOCUG00000025494",2290
"ENSOCUG00000025495",753
"ENSOCUG00000025496",107
"ENSOCUG00000025497",870
"ENSOCUG00000025498",3501
"ENSOCUG00000025499",906
"ENSOCUG00000025500",81
"ENSOCUG00000025501",836
"ENSOCUG00000025502",951
"ENSOCUG00000025503",208
"ENSOCUG00000025504",918
"ENSOCUG00000025505",107
"ENSOCUG00000025506",468
"ENSOCUG00000025507",237
"ENSOCUG00000025508",5357
"ENSOCUG00000025509",2914
"ENSOCUG00000025511",88
"ENSOCUG00000025512",791
"ENSOCUG00000025513",872
"ENSOCUG00000025514",429
"ENSOCUG00000025515",315
"ENSOCUG00000025516",1416
"ENSOCUG00000025517",612
"ENSOCUG00000025518",81
"ENSOCUG00000025520",1071
"ENSOCUG00000025521",2000
"ENSOCUG00000025522",1932
"ENSOCUG00000025523",125
"ENSOCUG00000025525",119
"ENSOCUG00000025526",312
"ENSOCUG00000025527",1596
"ENSOCUG00000025528",107
"ENSOCUG00000025529",107
"ENSOCUG00000025530",999
"ENSOCUG00000025531",1143
"ENSOCUG00000025532",795
"ENSOCUG00000025533",460
"ENSOCUG00000025534",139
"ENSOCUG00000025535",357
"ENSOCUG00000025536",909
"ENSOCUG00000025537",4638.5
"ENSOCUG00000025538",549
"ENSOCUG00000025539",164
"ENSOCUG00000025540",2767
"ENSOCUG00000025541",2436
"ENSOCUG00000025542",6075
"ENSOCUG00000025543",1665
"ENSOCUG00000025544",78
"ENSOCUG00000025545",405
"ENSOCUG00000025546",3491
"ENSOCUG00000025548",3713
"ENSOCUG00000025549",996
"ENSOCUG00000025550",3324
"ENSOCUG00000025551",415
"ENSOCUG00000025553",384
"ENSOCUG00000025554",70
"ENSOCUG00000025555",2356.5
"ENSOCUG00000025556",939
"ENSOCUG00000025557",2081
"ENSOCUG00000025558",326
"ENSOCUG00000025559",855
"ENSOCUG00000025560",159
"ENSOCUG00000025561",951
"ENSOCUG00000025562",366
"ENSOCUG00000025563",888
"ENSOCUG00000025564",867
"ENSOCUG00000025565",915
"ENSOCUG00000025566",648
"ENSOCUG00000025567",969
"ENSOCUG00000025568",107
"ENSOCUG00000025569",2327
"ENSOCUG00000025571",471
"ENSOCUG00000025572",88
"ENSOCUG00000025573",723
"ENSOCUG00000025574",294
"ENSOCUG00000025575",1488
"ENSOCUG00000025576",588
"ENSOCUG00000025577",541
"ENSOCUG00000025578",164
"ENSOCUG00000025579",1718
"ENSOCUG00000025580",107
"ENSOCUG00000025581",127
"ENSOCUG00000025582",1236
"ENSOCUG00000025583",918
"ENSOCUG00000025584",146
"ENSOCUG00000025585",516
"ENSOCUG00000025586",4763
"ENSOCUG00000025587",426
"ENSOCUG00000025588",660
"ENSOCUG00000025589",1338
"ENSOCUG00000025590",1720
"ENSOCUG00000025591",348
"ENSOCUG00000025592",930
"ENSOCUG00000025593",1155
"ENSOCUG00000025594",146
"ENSOCUG00000025595",1128
"ENSOCUG00000025596",303
"ENSOCUG00000025597",1254
"ENSOCUG00000025598",1166.5
"ENSOCUG00000025599",92
"ENSOCUG00000025600",297
"ENSOCUG00000025601",1191
"ENSOCUG00000025602",945
"ENSOCUG00000025603",2551
"ENSOCUG00000025604",862
"ENSOCUG00000025605",867
"ENSOCUG00000025606",924
"ENSOCUG00000025607",936
"ENSOCUG00000025608",936
"ENSOCUG00000025609",2694
"ENSOCUG00000025610",1905
"ENSOCUG00000025611",708
"ENSOCUG00000025612",921
"ENSOCUG00000025613",435
"ENSOCUG00000025614",106
"ENSOCUG00000025615",399
"ENSOCUG00000025617",1362
"ENSOCUG00000025618",426
"ENSOCUG00000025619",114
"ENSOCUG00000025620",79
"ENSOCUG00000025621",933
"ENSOCUG00000025622",2270
"ENSOCUG00000025623",1463
"ENSOCUG00000025624",2322
"ENSOCUG00000025625",86
"ENSOCUG00000025626",81
"ENSOCUG00000025627",927
"ENSOCUG00000025628",345
"ENSOCUG00000025629",1026
"ENSOCUG00000025631",666
"ENSOCUG00000025632",420
"ENSOCUG00000025633",801
"ENSOCUG00000025634",2923
"ENSOCUG00000025635",1900
"ENSOCUG00000025636",2643
"ENSOCUG00000025638",1101
"ENSOCUG00000025639",146
"ENSOCUG00000025640",540
"ENSOCUG00000025641",384
"ENSOCUG00000025642",705
"ENSOCUG00000025644",930
"ENSOCUG00000025645",1017
"ENSOCUG00000025646",891
"ENSOCUG00000025647",381
"ENSOCUG00000025648",1518
"ENSOCUG00000025649",929
"ENSOCUG00000025650",1287
"ENSOCUG00000025651",480
"ENSOCUG00000025652",342
"ENSOCUG00000025653",930
"ENSOCUG00000025654",84
"ENSOCUG00000025655",1881
"ENSOCUG00000025656",987
"ENSOCUG00000025657",1922
"ENSOCUG00000025658",369
"ENSOCUG00000025659",411
"ENSOCUG00000025660",107
"ENSOCUG00000025661",200
"ENSOCUG00000025662",117
"ENSOCUG00000025663",2363
"ENSOCUG00000025664",1865
"ENSOCUG00000025665",3984
"ENSOCUG00000025666",444
"ENSOCUG00000025667",732
"ENSOCUG00000025668",759
"ENSOCUG00000025669",420
"ENSOCUG00000025670",924
"ENSOCUG00000025671",5107
"ENSOCUG00000025672",405
"ENSOCUG00000025673",67
"ENSOCUG00000025674",2058
"ENSOCUG00000025675",2591
"ENSOCUG00000025676",924
"ENSOCUG00000025677",957
"ENSOCUG00000025678",414
"ENSOCUG00000025679",183
"ENSOCUG00000025680",2686
"ENSOCUG00000025681",2031
"ENSOCUG00000025682",93
"ENSOCUG00000025683",1473
"ENSOCUG00000025684",261
"ENSOCUG00000025685",107
"ENSOCUG00000025687",333
"ENSOCUG00000025688",687
"ENSOCUG00000025689",1692
"ENSOCUG00000025690",936
"ENSOCUG00000025691",1734
"ENSOCUG00000025692",1137
"ENSOCUG00000025693",702
"ENSOCUG00000025694",1754
"ENSOCUG00000025695",156
"ENSOCUG00000025696",846
"ENSOCUG00000025697",856.5
"ENSOCUG00000025698",1191
"ENSOCUG00000025699",1128
"ENSOCUG00000025700",306
"ENSOCUG00000025701",3209
"ENSOCUG00000025702",1542
"ENSOCUG00000025703",657
"ENSOCUG00000025704",741
"ENSOCUG00000025705",1488
"ENSOCUG00000025707",1039.5
"ENSOCUG00000025708",129
"ENSOCUG00000025709",2197
"ENSOCUG00000025710",6043
"ENSOCUG00000025711",775
"ENSOCUG00000025712",912
"ENSOCUG00000025713",855
"ENSOCUG00000025714",999
"ENSOCUG00000025715",1470
"ENSOCUG00000025716",870
"ENSOCUG00000025717",107
"ENSOCUG00000025718",366
"ENSOCUG00000025719",4115
"ENSOCUG00000025720",858
"ENSOCUG00000025722",309
"ENSOCUG00000025723",107
"ENSOCUG00000025724",346
"ENSOCUG00000025725",786
"ENSOCUG00000025727",2166
"ENSOCUG00000025728",62
"ENSOCUG00000025729",118
"ENSOCUG00000025730",567
"ENSOCUG00000025731",168
"ENSOCUG00000025732",264
"ENSOCUG00000025733",939
"ENSOCUG00000025734",651
"ENSOCUG00000025736",4096
"ENSOCUG00000025737",936
"ENSOCUG00000025738",1228
"ENSOCUG00000025739",429
"ENSOCUG00000025740",91
"ENSOCUG00000025741",930
"ENSOCUG00000025742",2847
"ENSOCUG00000025743",1022
"ENSOCUG00000025744",150
"ENSOCUG00000025745",107
"ENSOCUG00000025746",345
"ENSOCUG00000025747",320
"ENSOCUG00000025748",1525
"ENSOCUG00000025749",300
"ENSOCUG00000025750",240
"ENSOCUG00000025751",507
"ENSOCUG00000025752",6685
"ENSOCUG00000025753",1071
"ENSOCUG00000025754",294
"ENSOCUG00000025755",564
"ENSOCUG00000025756",3254
"ENSOCUG00000025757",862.5
"ENSOCUG00000025758",351
"ENSOCUG00000025759",1406
"ENSOCUG00000025760",2334
"ENSOCUG00000025761",107
"ENSOCUG00000025762",5701
"ENSOCUG00000025763",231
"ENSOCUG00000025764",447
"ENSOCUG00000025765",561
"ENSOCUG00000025766",477
"ENSOCUG00000025767",1017
"ENSOCUG00000025768",1596
"ENSOCUG00000025769",360
"ENSOCUG00000025770",939
"ENSOCUG00000025772",2373
"ENSOCUG00000025773",888
"ENSOCUG00000025774",801
"ENSOCUG00000025775",917
"ENSOCUG00000025776",110
"ENSOCUG00000025777",1277
"ENSOCUG00000025778",399
"ENSOCUG00000025779",2759
"ENSOCUG00000025780",1143
"ENSOCUG00000025781",1685
"ENSOCUG00000025782",81
"ENSOCUG00000025783",303
"ENSOCUG00000025784",942
"ENSOCUG00000025785",108
"ENSOCUG00000025786",552
"ENSOCUG00000025787",414
"ENSOCUG00000025788",1362
"ENSOCUG00000025789",2352
"ENSOCUG00000025790",81
"ENSOCUG00000025791",954
"ENSOCUG00000025792",129
"ENSOCUG00000025793",538
"ENSOCUG00000025794",672
"ENSOCUG00000025795",1528
"ENSOCUG00000025796",58
"ENSOCUG00000025797",960
"ENSOCUG00000025798",942
"ENSOCUG00000025799",459
"ENSOCUG00000025800",345
"ENSOCUG00000025801",107
"ENSOCUG00000025802",108
"ENSOCUG00000025803",1558
"ENSOCUG00000025804",675
"ENSOCUG00000025805",5106
"ENSOCUG00000025806",1726
"ENSOCUG00000025807",201
"ENSOCUG00000025808",888
"ENSOCUG00000025809",1863
"ENSOCUG00000025810",2112
"ENSOCUG00000025811",1746
"ENSOCUG00000025812",465
"ENSOCUG00000025813",342
"ENSOCUG00000025814",915
"ENSOCUG00000025815",4979
"ENSOCUG00000025816",711
"ENSOCUG00000025817",189
"ENSOCUG00000025818",924
"ENSOCUG00000025819",107
"ENSOCUG00000025820",108
"ENSOCUG00000025821",110
"ENSOCUG00000025822",960
"ENSOCUG00000025823",670
"ENSOCUG00000025824",4151
"ENSOCUG00000025825",3139
"ENSOCUG00000025826",1026
"ENSOCUG00000025827",684
"ENSOCUG00000025828",1194
"ENSOCUG00000025829",933
"ENSOCUG00000025830",4149
"ENSOCUG00000025831",1131
"ENSOCUG00000025832",128
"ENSOCUG00000025833",999
"ENSOCUG00000025834",5128
"ENSOCUG00000025835",81
"ENSOCUG00000025836",114
"ENSOCUG00000025837",805
"ENSOCUG00000025838",324
"ENSOCUG00000025839",1326
"ENSOCUG00000025840",1515
"ENSOCUG00000025841",644
"ENSOCUG00000025842",3945
"ENSOCUG00000025843",4134
"ENSOCUG00000025844",563
"ENSOCUG00000025845",296
"ENSOCUG00000025846",323
"ENSOCUG00000025847",1975
"ENSOCUG00000025848",1778
"ENSOCUG00000025849",985.5
"ENSOCUG00000025850",853
"ENSOCUG00000025851",1295
"ENSOCUG00000025852",85
"ENSOCUG00000025853",2354
"ENSOCUG00000025854",525
"ENSOCUG00000025855",327
"ENSOCUG00000025856",83
"ENSOCUG00000025857",2358
"ENSOCUG00000025858",124
"ENSOCUG00000025859",62
"ENSOCUG00000025860",1805
"ENSOCUG00000025861",3604
"ENSOCUG00000025862",411
"ENSOCUG00000025863",286
"ENSOCUG00000025864",279
"ENSOCUG00000025865",95
"ENSOCUG00000025866",1083
"ENSOCUG00000025867",2222
"ENSOCUG00000025868",4988
"ENSOCUG00000025870",8642
"ENSOCUG00000025871",96
"ENSOCUG00000025872",130
"ENSOCUG00000025874",483
"ENSOCUG00000025875",813
"ENSOCUG00000025876",267
"ENSOCUG00000025877",890
"ENSOCUG00000025878",2133
"ENSOCUG00000025879",6747.5
"ENSOCUG00000025880",164
"ENSOCUG00000025881",943
"ENSOCUG00000025882",103
"ENSOCUG00000025883",1284
"ENSOCUG00000025884",3483
"ENSOCUG00000025885",351
"ENSOCUG00000025886",1716
"ENSOCUG00000025887",93
"ENSOCUG00000025888",954
"ENSOCUG00000025889",2138
"ENSOCUG00000025890",2215
"ENSOCUG00000025891",981
"ENSOCUG00000025892",942
"ENSOCUG00000025893",345
"ENSOCUG00000025894",894
"ENSOCUG00000025895",2517
"ENSOCUG00000025896",957
"ENSOCUG00000025897",1008
"ENSOCUG00000025898",1825
"ENSOCUG00000025899",474
"ENSOCUG00000025900",2406
"ENSOCUG00000025901",3012
"ENSOCUG00000025902",1227
"ENSOCUG00000025903",864
"ENSOCUG00000025904",740
"ENSOCUG00000025905",107
"ENSOCUG00000025906",351
"ENSOCUG00000025907",888
"ENSOCUG00000025908",1824
"ENSOCUG00000025909",340
"ENSOCUG00000025910",852
"ENSOCUG00000025911",483
"ENSOCUG00000025912",92
"ENSOCUG00000025913",618
"ENSOCUG00000025914",345
"ENSOCUG00000025915",639
"ENSOCUG00000025916",600
"ENSOCUG00000025917",421
"ENSOCUG00000025918",393
"ENSOCUG00000025919",127
"ENSOCUG00000025920",2622
"ENSOCUG00000025921",677
"ENSOCUG00000025922",164
"ENSOCUG00000025923",192
"ENSOCUG00000025924",423
"ENSOCUG00000025925",1404
"ENSOCUG00000025926",94
"ENSOCUG00000025927",897
"ENSOCUG00000025928",1620
"ENSOCUG00000025929",840
"ENSOCUG00000025930",399
"ENSOCUG00000025931",1986
"ENSOCUG00000025932",81
"ENSOCUG00000025933",133
"ENSOCUG00000025935",103
"ENSOCUG00000025936",104
"ENSOCUG00000025937",150
"ENSOCUG00000025938",85
"ENSOCUG00000025939",2550
"ENSOCUG00000025940",107
"ENSOCUG00000025942",342
"ENSOCUG00000025943",1443
"ENSOCUG00000025944",1047
"ENSOCUG00000025945",933
"ENSOCUG00000025946",678
"ENSOCUG00000025947",978
"ENSOCUG00000025948",2268
