"mdom_ensembl_gid","mdom_feature_length"
"ENSMODG00000024202",606
"ENSMODG00000024203",1338
"ENSMODG00000024204",630
"ENSMODG00000024205",939
"ENSMODG00000024206",408
"ENSMODG00000024207",1335
"ENSMODG00000024209",999
"ENSMODG00000024210",405
"ENSMODG00000024211",813
"ENSMODG00000024212",933
"ENSMODG00000024213",951
"ENSMODG00000024214",792
"ENSMODG00000024215",690
"ENSMODG00000024216",1704
"ENSMODG00000024217",969
"ENSMODG00000024218",939
"ENSMODG00000024219",960
"ENSMODG00000024220",933
"ENSMODG00000024221",648
"ENSMODG00000024222",915
"ENSMODG00000024223",301
"ENSMODG00000024224",645
"ENSMODG00000024226",948
"ENSMODG00000024227",824
"ENSMODG00000024228",945
"ENSMODG00000024229",258
"ENSMODG00000024230",939
"ENSMODG00000024231",939
"ENSMODG00000024232",963
"ENSMODG00000024233",2064
"ENSMODG00000024234",945
"ENSMODG00000024235",975
"ENSMODG00000024236",936
"ENSMODG00000024237",921
"ENSMODG00000024238",972
"ENSMODG00000024239",538
"ENSMODG00000024240",951
"ENSMODG00000024241",798
"ENSMODG00000024242",909
"ENSMODG00000024243",960
"ENSMODG00000024244",471
"ENSMODG00000024245",933
"ENSMODG00000024246",1002
"ENSMODG00000024247",179
"ENSMODG00000024248",936
"ENSMODG00000024249",936
"ENSMODG00000024250",930
"ENSMODG00000024251",993
"ENSMODG00000024252",1599
"ENSMODG00000024253",489
"ENSMODG00000024254",585
"ENSMODG00000024255",537
"ENSMODG00000024256",918
"ENSMODG00000024259",192
"ENSMODG00000024260",257
"ENSMODG00000024261",942
"ENSMODG00000024262",759
"ENSMODG00000024263",933
"ENSMODG00000024264",954
"ENSMODG00000024265",927
"ENSMODG00000024266",442
"ENSMODG00000024267",915
"ENSMODG00000024268",936
"ENSMODG00000024269",443
"ENSMODG00000024270",1050
"ENSMODG00000024271",942
"ENSMODG00000024272",693
"ENSMODG00000024273",933
"ENSMODG00000024274",936
"ENSMODG00000024275",933
"ENSMODG00000024276",969
"ENSMODG00000024277",954
"ENSMODG00000024278",954
"ENSMODG00000024279",291
"ENSMODG00000024280",945
"ENSMODG00000024281",1968
"ENSMODG00000024282",696
"ENSMODG00000024283",948
"ENSMODG00000024284",454
"ENSMODG00000024285",586
"ENSMODG00000024286",954
"ENSMODG00000024287",882
"ENSMODG00000024288",1590
"ENSMODG00000024289",942
"ENSMODG00000024290",924
"ENSMODG00000024291",1056
"ENSMODG00000024292",933
"ENSMODG00000024293",389
"ENSMODG00000024294",411
"ENSMODG00000024295",945
"ENSMODG00000024296",948
"ENSMODG00000024297",984
"ENSMODG00000024298",921
"ENSMODG00000024299",921
"ENSMODG00000024300",933
"ENSMODG00000024301",957
"ENSMODG00000024302",428
"ENSMODG00000024303",939
"ENSMODG00000024304",912
"ENSMODG00000024305",933
"ENSMODG00000024306",942
"ENSMODG00000024307",942
"ENSMODG00000024308",960
"ENSMODG00000024309",1059
"ENSMODG00000024310",180
"ENSMODG00000024311",458
"ENSMODG00000024312",939
"ENSMODG00000024313",936
"ENSMODG00000024314",908
"ENSMODG00000024315",942
"ENSMODG00000024316",885
"ENSMODG00000024317",846
"ENSMODG00000024318",948
"ENSMODG00000024319",906
"ENSMODG00000024320",948
"ENSMODG00000024321",957
"ENSMODG00000024322",951
"ENSMODG00000024323",960
"ENSMODG00000024324",960
"ENSMODG00000024325",951
"ENSMODG00000024326",936
"ENSMODG00000024327",939
"ENSMODG00000024328",909
"ENSMODG00000024329",927
"ENSMODG00000024330",939
"ENSMODG00000024331",930
"ENSMODG00000024332",966
"ENSMODG00000024333",942
"ENSMODG00000024334",471
"ENSMODG00000024335",969
"ENSMODG00000024336",924
"ENSMODG00000024337",942
"ENSMODG00000024338",942
"ENSMODG00000024339",957
"ENSMODG00000024340",957
"ENSMODG00000024341",909
"ENSMODG00000024342",285
"ENSMODG00000024343",963
"ENSMODG00000024344",924
"ENSMODG00000024345",924
"ENSMODG00000024346",939
"ENSMODG00000024347",921
"ENSMODG00000024349",924
"ENSMODG00000024350",975
"ENSMODG00000024351",915
"ENSMODG00000024352",915
"ENSMODG00000024353",906
"ENSMODG00000024354",915
"ENSMODG00000024355",939
"ENSMODG00000024356",924
"ENSMODG00000024357",945
"ENSMODG00000024358",942
"ENSMODG00000024359",933
"ENSMODG00000024360",933
"ENSMODG00000024361",933
"ENSMODG00000024362",939
"ENSMODG00000024363",948
"ENSMODG00000024364",927
"ENSMODG00000024365",252
"ENSMODG00000024366",936
"ENSMODG00000024367",1689
"ENSMODG00000024368",957
"ENSMODG00000024369",933
"ENSMODG00000024370",906
"ENSMODG00000024371",930
"ENSMODG00000024372",930
"ENSMODG00000024373",1287
"ENSMODG00000024374",927
"ENSMODG00000024375",918
"ENSMODG00000024376",921
"ENSMODG00000024377",942
"ENSMODG00000024378",933
"ENSMODG00000024379",903
"ENSMODG00000024380",951
"ENSMODG00000024381",921
"ENSMODG00000024382",912
"ENSMODG00000024383",909
"ENSMODG00000024384",903
"ENSMODG00000024385",909
"ENSMODG00000024386",927
"ENSMODG00000024387",933
"ENSMODG00000024388",960
"ENSMODG00000024389",936
"ENSMODG00000024390",942
"ENSMODG00000024391",704
"ENSMODG00000024392",574
"ENSMODG00000024394",678
"ENSMODG00000024395",1350
"ENSMODG00000024396",1062
"ENSMODG00000024397",879
"ENSMODG00000024398",438
"ENSMODG00000024399",891
"ENSMODG00000024400",1224
"ENSMODG00000024401",903
"ENSMODG00000024402",198
"ENSMODG00000024403",987
"ENSMODG00000024404",903
"ENSMODG00000024405",855
"ENSMODG00000024406",915
"ENSMODG00000024407",909
"ENSMODG00000024408",861
"ENSMODG00000024409",849
"ENSMODG00000024410",1353
"ENSMODG00000024411",930
"ENSMODG00000024412",693
"ENSMODG00000024413",2155
"ENSMODG00000024414",1578
"ENSMODG00000024415",1023
"ENSMODG00000024416",2302
"ENSMODG00000024417",855
"ENSMODG00000024418",954
"ENSMODG00000024419",906
"ENSMODG00000024420",255
"ENSMODG00000024421",1455
"ENSMODG00000024422",3495
"ENSMODG00000024423",306
"ENSMODG00000024424",864
"ENSMODG00000024425",438
"ENSMODG00000024426",475
"ENSMODG00000024427",354
"ENSMODG00000024428",456
"ENSMODG00000024430",702
"ENSMODG00000024432",666
"ENSMODG00000024433",231
"ENSMODG00000024434",666
"ENSMODG00000024435",660
"ENSMODG00000024436",3557
"ENSMODG00000024437",661
"ENSMODG00000024438",303
"ENSMODG00000024439",1831
"ENSMODG00000024440",1445
"ENSMODG00000024441",822
"ENSMODG00000024442",951
"ENSMODG00000024443",2029
"ENSMODG00000024444",678
"ENSMODG00000024446",1524
"ENSMODG00000024447",813
"ENSMODG00000024448",1352
"ENSMODG00000024449",804
"ENSMODG00000024450",1263
"ENSMODG00000024451",546
"ENSMODG00000024452",579
"ENSMODG00000024453",509
"ENSMODG00000024454",330
"ENSMODG00000024455",312
"ENSMODG00000024456",611
"ENSMODG00000024457",1546
"ENSMODG00000024458",907
"ENSMODG00000024459",309
"ENSMODG00000024460",1353
"ENSMODG00000024461",1923
"ENSMODG00000024462",1002
"ENSMODG00000024463",1353
"ENSMODG00000024464",957
"ENSMODG00000024465",768
"ENSMODG00000024466",285
"ENSMODG00000024468",450
"ENSMODG00000024469",1584
"ENSMODG00000024470",3144
"ENSMODG00000024471",224
"ENSMODG00000024472",698
"ENSMODG00000024473",1311
"ENSMODG00000024474",705
"ENSMODG00000024475",450
"ENSMODG00000024476",523
"ENSMODG00000024477",306
"ENSMODG00000024478",405
"ENSMODG00000024479",660
"ENSMODG00000024480",660
"ENSMODG00000024481",378
"ENSMODG00000024482",321
"ENSMODG00000024483",273
"ENSMODG00000024484",11724
"ENSMODG00000024485",465
"ENSMODG00000024486",316
"ENSMODG00000024487",918
"ENSMODG00000024488",357
"ENSMODG00000024489",1066
"ENSMODG00000024490",450
"ENSMODG00000024491",474
"ENSMODG00000024492",453
"ENSMODG00000024493",1268
"ENSMODG00000024495",205
"ENSMODG00000024496",942
"ENSMODG00000024497",516
"ENSMODG00000024499",2415
"ENSMODG00000024500",1275
"ENSMODG00000024501",862
"ENSMODG00000024502",942
"ENSMODG00000024503",231
"ENSMODG00000024504",2489
"ENSMODG00000024505",996
"ENSMODG00000024506",775
"ENSMODG00000024507",975
"ENSMODG00000024508",1634
"ENSMODG00000024509",930
"ENSMODG00000024510",939
"ENSMODG00000024511",910
"ENSMODG00000024512",981
"ENSMODG00000024513",392
"ENSMODG00000024514",933
"ENSMODG00000024515",936
"ENSMODG00000024516",948
"ENSMODG00000024517",561
"ENSMODG00000024518",969
"ENSMODG00000024519",918
"ENSMODG00000024520",930
"ENSMODG00000024521",1110
"ENSMODG00000024522",963
"ENSMODG00000024523",5534
"ENSMODG00000024524",861
"ENSMODG00000024525",945
"ENSMODG00000024526",951
"ENSMODG00000024527",648
"ENSMODG00000024528",306
"ENSMODG00000024529",2120
"ENSMODG00000024530",619.5
"ENSMODG00000024533",1993
"ENSMODG00000024535",1851
"ENSMODG00000024536",1109
"ENSMODG00000024537",789
"ENSMODG00000024538",1857
"ENSMODG00000024539",209
"ENSMODG00000024540",3536
"ENSMODG00000024541",653
"ENSMODG00000024542",951
"ENSMODG00000024543",945
"ENSMODG00000024544",489
"ENSMODG00000024545",951
"ENSMODG00000024546",528
"ENSMODG00000024547",3001
"ENSMODG00000024548",1652
"ENSMODG00000024549",972
"ENSMODG00000024550",952.5
"ENSMODG00000024551",975
"ENSMODG00000024552",954
"ENSMODG00000024553",993
"ENSMODG00000024554",1146
"ENSMODG00000024555",1113
"ENSMODG00000024556",669
"ENSMODG00000024557",1806
"ENSMODG00000024558",978
"ENSMODG00000024559",676
"ENSMODG00000024560",933
"ENSMODG00000024561",927
"ENSMODG00000024562",803
"ENSMODG00000024563",4202
"ENSMODG00000024564",942
"ENSMODG00000024565",282
"ENSMODG00000024566",210
"ENSMODG00000024567",719
"ENSMODG00000024568",3240
"ENSMODG00000024569",660
"ENSMODG00000024570",1068
"ENSMODG00000024571",948
"ENSMODG00000024572",693
"ENSMODG00000024573",2204
"ENSMODG00000024574",948
"ENSMODG00000024575",228
"ENSMODG00000024576",963
"ENSMODG00000024577",441
"ENSMODG00000024578",774
"ENSMODG00000024579",981
"ENSMODG00000024580",948
"ENSMODG00000024581",981
"ENSMODG00000024582",939
"ENSMODG00000024583",3794
"ENSMODG00000024584",1140
"ENSMODG00000024585",1699
"ENSMODG00000024586",939
"ENSMODG00000024587",1320
"ENSMODG00000024588",660
"ENSMODG00000024589",543
"ENSMODG00000024590",156
"ENSMODG00000024591",402
"ENSMODG00000024592",1043
"ENSMODG00000024593",249
"ENSMODG00000024594",1386
"ENSMODG00000024595",807
"ENSMODG00000024596",1036
"ENSMODG00000024598",441
"ENSMODG00000024599",552
"ENSMODG00000024600",456
"ENSMODG00000024601",1444
"ENSMODG00000024602",258
"ENSMODG00000024603",396
"ENSMODG00000024604",1686
"ENSMODG00000024606",1686
"ENSMODG00000024607",471
"ENSMODG00000024608",471
"ENSMODG00000024609",951
"ENSMODG00000024610",550
"ENSMODG00000024611",501
"ENSMODG00000024612",906
"ENSMODG00000024613",631
"ENSMODG00000024614",348
"ENSMODG00000024615",591
"ENSMODG00000024616",804
"ENSMODG00000024617",1170
"ENSMODG00000024618",1146
"ENSMODG00000024619",288
"ENSMODG00000024620",822
"ENSMODG00000024622",351
"ENSMODG00000024623",645
"ENSMODG00000024624",744
"ENSMODG00000024625",666
"ENSMODG00000024626",207
"ENSMODG00000024628",603
"ENSMODG00000024629",1290
"ENSMODG00000024630",582
"ENSMODG00000024631",251
"ENSMODG00000024632",948
"ENSMODG00000024633",945
"ENSMODG00000024634",921
"ENSMODG00000024635",942
"ENSMODG00000024636",951
"ENSMODG00000024637",1162
"ENSMODG00000024638",945
"ENSMODG00000024639",972
"ENSMODG00000024640",312
"ENSMODG00000024641",1279
"ENSMODG00000024642",666
"ENSMODG00000024643",957
"ENSMODG00000024644",219
"ENSMODG00000024645",711
"ENSMODG00000024646",438
"ENSMODG00000024647",993
"ENSMODG00000024648",3491
"ENSMODG00000024649",1326
"ENSMODG00000024650",807
"ENSMODG00000024651",822
"ENSMODG00000024652",1758
"ENSMODG00000024653",1260
"ENSMODG00000024654",1335
"ENSMODG00000024655",985
"ENSMODG00000024656",507
"ENSMODG00000024657",669
"ENSMODG00000024658",381
"ENSMODG00000024659",2822
"ENSMODG00000024660",960
"ENSMODG00000024661",975
"ENSMODG00000024662",930
"ENSMODG00000024664",249
"ENSMODG00000024666",505
"ENSMODG00000024667",771
"ENSMODG00000024668",4341
"ENSMODG00000024669",363
"ENSMODG00000024670",462
"ENSMODG00000024671",651
"ENSMODG00000024672",5299
"ENSMODG00000024673",909
"ENSMODG00000024674",3726
"ENSMODG00000024675",852
"ENSMODG00000024676",978
"ENSMODG00000024677",600
"ENSMODG00000024678",546
"ENSMODG00000024679",1034
"ENSMODG00000024682",594
"ENSMODG00000024683",999
"ENSMODG00000024684",1196
"ENSMODG00000024685",834
"ENSMODG00000024687",366
"ENSMODG00000024688",597
"ENSMODG00000024689",1770
"ENSMODG00000024690",444
"ENSMODG00000024691",258
"ENSMODG00000024692",1875
"ENSMODG00000024693",570
"ENSMODG00000024694",1484
"ENSMODG00000024695",2311
"ENSMODG00000024696",554
"ENSMODG00000024697",6432
"ENSMODG00000024699",1662
"ENSMODG00000024700",783
"ENSMODG00000024701",870
"ENSMODG00000024702",261
"ENSMODG00000024703",792
"ENSMODG00000024704",2592
"ENSMODG00000024705",10978.5
"ENSMODG00000024706",600
"ENSMODG00000024707",942
"ENSMODG00000024710",1005
"ENSMODG00000024711",978
"ENSMODG00000024712",193
"ENSMODG00000024713",898
"ENSMODG00000024714",1386
"ENSMODG00000024715",753
"ENSMODG00000024716",903
"ENSMODG00000024718",799
"ENSMODG00000024719",507
"ENSMODG00000024723",1728
"ENSMODG00000024724",1983
"ENSMODG00000024725",1299
"ENSMODG00000024726",324
"ENSMODG00000024727",966
"ENSMODG00000024728",1015
"ENSMODG00000024729",3705
"ENSMODG00000024730",231
"ENSMODG00000024731",1113
"ENSMODG00000024732",396
"ENSMODG00000024733",450
"ENSMODG00000024734",210
"ENSMODG00000024736",347
"ENSMODG00000024737",1930
"ENSMODG00000024738",641
"ENSMODG00000024739",1272
"ENSMODG00000024740",372
"ENSMODG00000024741",390
"ENSMODG00000024742",906
"ENSMODG00000024743",660
"ENSMODG00000024744",984
"ENSMODG00000024746",1517
"ENSMODG00000024748",708
"ENSMODG00000024749",816
"ENSMODG00000024750",1080
"ENSMODG00000024751",1098
"ENSMODG00000024752",550
"ENSMODG00000024753",2114
"ENSMODG00000024754",816
"ENSMODG00000024755",306
"ENSMODG00000024756",3825
"ENSMODG00000024757",645
"ENSMODG00000024758",645
"ENSMODG00000024759",711
"ENSMODG00000024760",672
"ENSMODG00000024761",837
"ENSMODG00000024762",433
"ENSMODG00000024763",957
"ENSMODG00000024764",4370
"ENSMODG00000024765",492
"ENSMODG00000024766",1029
"ENSMODG00000024767",333
"ENSMODG00000024768",4906
"ENSMODG00000024769",1782
"ENSMODG00000024770",546
"ENSMODG00000024772",1146
"ENSMODG00000024773",1228
"ENSMODG00000024775",294
"ENSMODG00000024776",1098
"ENSMODG00000024777",516
"ENSMODG00000024778",780
"ENSMODG00000024779",587
"ENSMODG00000024780",282
"ENSMODG00000024781",264
"ENSMODG00000024782",2534
"ENSMODG00000024783",1005
"ENSMODG00000024784",472
"ENSMODG00000024785",330
"ENSMODG00000024786",339
"ENSMODG00000024787",708
"ENSMODG00000024788",438
"ENSMODG00000024789",905
"ENSMODG00000024790",2336
"ENSMODG00000024791",909
"ENSMODG00000024792",768
"ENSMODG00000024793",402
"ENSMODG00000024794",10058
"ENSMODG00000024795",1014
"ENSMODG00000024796",465
"ENSMODG00000024797",750
"ENSMODG00000024798",529
"ENSMODG00000024800",2142
"ENSMODG00000024802",664
"ENSMODG00000024803",723
"ENSMODG00000024804",4939
"ENSMODG00000024805",981
"ENSMODG00000024806",1001
"ENSMODG00000024808",947
"ENSMODG00000024809",630
"ENSMODG00000024811",696
"ENSMODG00000024812",573
"ENSMODG00000024813",861
"ENSMODG00000024814",4995
"ENSMODG00000024815",201
"ENSMODG00000024816",309
"ENSMODG00000024817",867
"ENSMODG00000024818",1170
"ENSMODG00000024819",516
"ENSMODG00000024820",1229
"ENSMODG00000024821",735
"ENSMODG00000024822",466
"ENSMODG00000024823",477
"ENSMODG00000024824",4267
"ENSMODG00000024825",853
"ENSMODG00000024826",666
"ENSMODG00000024828",1152
"ENSMODG00000024829",836
"ENSMODG00000024830",581
"ENSMODG00000024831",407
"ENSMODG00000024832",525
"ENSMODG00000024833",245
"ENSMODG00000024834",381
"ENSMODG00000024835",528
"ENSMODG00000024836",859
"ENSMODG00000024838",266
"ENSMODG00000024839",1050
"ENSMODG00000024840",819
"ENSMODG00000024841",618
"ENSMODG00000024842",798
"ENSMODG00000024843",150
"ENSMODG00000024845",807
"ENSMODG00000024846",381
"ENSMODG00000024847",1094
"ENSMODG00000024848",909
"ENSMODG00000024849",1830
"ENSMODG00000024850",1533
"ENSMODG00000024851",492
"ENSMODG00000024852",1707
"ENSMODG00000024853",171
"ENSMODG00000024854",1197
"ENSMODG00000024855",462
"ENSMODG00000024856",1356
"ENSMODG00000024857",540
"ENSMODG00000024858",338
"ENSMODG00000024859",1425
"ENSMODG00000024860",1826
"ENSMODG00000024861",966
"ENSMODG00000024862",708
"ENSMODG00000024863",585
"ENSMODG00000024864",765
"ENSMODG00000024865",942
"ENSMODG00000024866",138
"ENSMODG00000024867",3767
"ENSMODG00000024868",1083
"ENSMODG00000024869",678
"ENSMODG00000024870",948
"ENSMODG00000024871",585
"ENSMODG00000024872",612
"ENSMODG00000024873",1928
"ENSMODG00000024874",774
"ENSMODG00000024881",4577
"ENSMODG00000024882",2350
"ENSMODG00000024883",990
"ENSMODG00000024884",852
"ENSMODG00000024885",1868
"ENSMODG00000024886",831
"ENSMODG00000024887",591
"ENSMODG00000024888",906
"ENSMODG00000024890",309
"ENSMODG00000024891",822
"ENSMODG00000024892",1269
"ENSMODG00000024893",1506
"ENSMODG00000024894",813
"ENSMODG00000024896",114
"ENSMODG00000024897",120
"ENSMODG00000024899",1047
"ENSMODG00000024900",456
"ENSMODG00000024901",822
"ENSMODG00000024902",582
"ENSMODG00000024903",852
"ENSMODG00000024904",882
"ENSMODG00000024905",849
"ENSMODG00000024906",288
"ENSMODG00000024907",258
"ENSMODG00000024908",591
"ENSMODG00000024909",5009
"ENSMODG00000024910",4259
"ENSMODG00000024911",9162
"ENSMODG00000024913",246
"ENSMODG00000024914",1133
"ENSMODG00000024915",1140
"ENSMODG00000024916",159
"ENSMODG00000024917",1461
"ENSMODG00000024918",519
"ENSMODG00000024919",5692
"ENSMODG00000024920",1320
"ENSMODG00000024921",285
"ENSMODG00000024922",1129
"ENSMODG00000024924",1174
"ENSMODG00000024925",1038
"ENSMODG00000024926",249
"ENSMODG00000024927",318
"ENSMODG00000024929",1035
"ENSMODG00000024930",288
"ENSMODG00000024931",1227
"ENSMODG00000024932",915
"ENSMODG00000024934",577
"ENSMODG00000024935",958.5
"ENSMODG00000024936",615
"ENSMODG00000024937",432
"ENSMODG00000024938",354
"ENSMODG00000024939",1080
"ENSMODG00000024942",225
"ENSMODG00000024943",570
"ENSMODG00000024944",777
"ENSMODG00000024945",206
"ENSMODG00000024948",789
"ENSMODG00000024949",441
"ENSMODG00000024950",3747
"ENSMODG00000024951",585
"ENSMODG00000024952",1095
"ENSMODG00000024953",4147
"ENSMODG00000024954",2358
"ENSMODG00000024955",601
"ENSMODG00000024956",783
"ENSMODG00000024957",1017
"ENSMODG00000024958",327
"ENSMODG00000024959",1161
"ENSMODG00000024960",687
"ENSMODG00000024962",2148
"ENSMODG00000024963",906
"ENSMODG00000024964",291
"ENSMODG00000024965",345
"ENSMODG00000024966",1044
"ENSMODG00000024968",321
"ENSMODG00000024969",338
"ENSMODG00000024970",207
"ENSMODG00000024971",612
"ENSMODG00000024972",472
"ENSMODG00000024973",1275
"ENSMODG00000024974",1053
"ENSMODG00000024975",222
"ENSMODG00000024976",2301
"ENSMODG00000024977",840
"ENSMODG00000024978",516
"ENSMODG00000024979",1260
"ENSMODG00000024980",344
"ENSMODG00000024981",897
"ENSMODG00000024982",1341
"ENSMODG00000024983",753
"ENSMODG00000024984",1262
"ENSMODG00000024985",1347
"ENSMODG00000024986",1107
"ENSMODG00000024987",918
"ENSMODG00000024988",744
"ENSMODG00000024989",486
"ENSMODG00000024990",2091
"ENSMODG00000024991",798
"ENSMODG00000024992",1125
"ENSMODG00000024993",672
"ENSMODG00000024994",2406
"ENSMODG00000024995",495
"ENSMODG00000024996",1230
"ENSMODG00000024997",1926
"ENSMODG00000024998",7892
"ENSMODG00000024999",5804
"ENSMODG00000025000",288
"ENSMODG00000025001",7922
"ENSMODG00000025002",1326
"ENSMODG00000025003",357
"ENSMODG00000025004",744
"ENSMODG00000025005",1364
"ENSMODG00000025007",297
"ENSMODG00000025008",2088
"ENSMODG00000025009",2088
"ENSMODG00000025010",1677
"ENSMODG00000025012",216
"ENSMODG00000025013",1476
"ENSMODG00000025014",4625
"ENSMODG00000025016",2757
"ENSMODG00000025017",1289
"ENSMODG00000025018",459
"ENSMODG00000025019",492
"ENSMODG00000025020",1893
"ENSMODG00000025021",489
"ENSMODG00000025022",1359
"ENSMODG00000025023",660
"ENSMODG00000025024",1596
"ENSMODG00000025025",372
"ENSMODG00000025026",429
"ENSMODG00000025027",429
"ENSMODG00000025028",429
"ENSMODG00000025029",429
"ENSMODG00000025030",429
"ENSMODG00000025031",429
"ENSMODG00000025032",429
"ENSMODG00000025033",429
"ENSMODG00000025034",429
"ENSMODG00000025035",429
"ENSMODG00000025036",429
"ENSMODG00000025037",1359
"ENSMODG00000025038",1038
"ENSMODG00000025039",1410
"ENSMODG00000025040",2484
"ENSMODG00000025041",327
"ENSMODG00000025042",1125
"ENSMODG00000025043",2001
"ENSMODG00000025044",3320
"ENSMODG00000025045",569
"ENSMODG00000025046",861
"ENSMODG00000025047",279
"ENSMODG00000025049",529
"ENSMODG00000025050",291
"ENSMODG00000025051",231
"ENSMODG00000025052",618
"ENSMODG00000025053",544
"ENSMODG00000025054",306
"ENSMODG00000025055",1880
"ENSMODG00000025056",194
"ENSMODG00000025057",948
"ENSMODG00000025058",936
"ENSMODG00000025059",351
"ENSMODG00000025060",294
"ENSMODG00000025061",336
"ENSMODG00000025062",615
"ENSMODG00000025063",1002
"ENSMODG00000025064",2736
"ENSMODG00000025065",1014
"ENSMODG00000025066",979
"ENSMODG00000025067",408
"ENSMODG00000025068",1155
"ENSMODG00000025069",205
"ENSMODG00000025070",363
"ENSMODG00000025071",777
"ENSMODG00000025072",783
"ENSMODG00000025073",933
