"dnov_ensembl_gid","dnov_feature_length"
"ENSDNOG00000042787",1332
"ENSDNOG00000042788",106
"ENSDNOG00000042789",1542
"ENSDNOG00000042790",4214
"ENSDNOG00000042791",2303
"ENSDNOG00000042792",402
"ENSDNOG00000042793",132
"ENSDNOG00000042794",104
"ENSDNOG00000042795",279
"ENSDNOG00000042796",2223
"ENSDNOG00000042797",5292
"ENSDNOG00000042798",447
"ENSDNOG00000042799",6309
"ENSDNOG00000042800",399
"ENSDNOG00000042801",1440
"ENSDNOG00000042802",2037
"ENSDNOG00000042803",990
"ENSDNOG00000042804",131
"ENSDNOG00000042805",669
"ENSDNOG00000042806",999
"ENSDNOG00000042807",107
"ENSDNOG00000042808",201
"ENSDNOG00000042809",540
"ENSDNOG00000042810",81
"ENSDNOG00000042811",107
"ENSDNOG00000042812",4832
"ENSDNOG00000042813",112
"ENSDNOG00000042814",107
"ENSDNOG00000042815",5628
"ENSDNOG00000042816",4910
"ENSDNOG00000042817",122
"ENSDNOG00000042818",115
"ENSDNOG00000042819",92
"ENSDNOG00000042820",306
"ENSDNOG00000042821",894
"ENSDNOG00000042822",159
"ENSDNOG00000042823",107
"ENSDNOG00000042824",82
"ENSDNOG00000042825",5983
"ENSDNOG00000042826",130
"ENSDNOG00000042827",107
"ENSDNOG00000042828",453
"ENSDNOG00000042829",191
"ENSDNOG00000042830",312
"ENSDNOG00000042831",132
"ENSDNOG00000042832",107
"ENSDNOG00000042833",942
"ENSDNOG00000042834",2458
"ENSDNOG00000042835",453
"ENSDNOG00000042836",2041
"ENSDNOG00000042837",321
"ENSDNOG00000042838",1859
"ENSDNOG00000042839",1531.5
"ENSDNOG00000042840",2856
"ENSDNOG00000042841",438
"ENSDNOG00000042842",2053
"ENSDNOG00000042843",1026
"ENSDNOG00000042844",3990
"ENSDNOG00000042845",954
"ENSDNOG00000042846",4102
"ENSDNOG00000042847",1179
"ENSDNOG00000042848",155
"ENSDNOG00000042849",966
"ENSDNOG00000042850",72
"ENSDNOG00000042851",6432
"ENSDNOG00000042852",474
"ENSDNOG00000042853",552
"ENSDNOG00000042854",107
"ENSDNOG00000042855",279
"ENSDNOG00000042856",107
"ENSDNOG00000042857",3646
"ENSDNOG00000042858",1174
"ENSDNOG00000042859",5284
"ENSDNOG00000042860",1034
"ENSDNOG00000042861",423
"ENSDNOG00000042862",122
"ENSDNOG00000042863",393
"ENSDNOG00000042864",441
"ENSDNOG00000042865",3594
"ENSDNOG00000042866",450
"ENSDNOG00000042867",3366
"ENSDNOG00000042868",123
"ENSDNOG00000042869",960
"ENSDNOG00000042870",1189.5
"ENSDNOG00000042871",546
"ENSDNOG00000042872",135
"ENSDNOG00000042873",107
"ENSDNOG00000042874",134
"ENSDNOG00000042875",104
"ENSDNOG00000042876",1925
"ENSDNOG00000042877",562
"ENSDNOG00000042878",2982
"ENSDNOG00000042879",429
"ENSDNOG00000042880",1635
"ENSDNOG00000042881",483
"ENSDNOG00000042882",963
"ENSDNOG00000042883",435
"ENSDNOG00000042884",2199.5
"ENSDNOG00000042885",2496
"ENSDNOG00000042886",939
"ENSDNOG00000042887",549
"ENSDNOG00000042888",701.5
"ENSDNOG00000042889",107
"ENSDNOG00000042890",1893
"ENSDNOG00000042891",939
"ENSDNOG00000042892",906
"ENSDNOG00000042893",132
"ENSDNOG00000042894",630
"ENSDNOG00000042895",927
"ENSDNOG00000042896",4750
"ENSDNOG00000042897",3637
"ENSDNOG00000042898",121
"ENSDNOG00000042899",4280
"ENSDNOG00000042900",104
"ENSDNOG00000042901",315
"ENSDNOG00000042902",3195
"ENSDNOG00000042903",939
"ENSDNOG00000042904",5218
"ENSDNOG00000042905",912
"ENSDNOG00000042906",833.5
"ENSDNOG00000042907",582
"ENSDNOG00000042908",2514
"ENSDNOG00000042909",3500.5
"ENSDNOG00000042910",1044
"ENSDNOG00000042911",1341
"ENSDNOG00000042912",107
"ENSDNOG00000042913",132
"ENSDNOG00000042914",3399
"ENSDNOG00000042915",4211
"ENSDNOG00000042916",405
"ENSDNOG00000042917",981
"ENSDNOG00000042918",793
"ENSDNOG00000042919",103
"ENSDNOG00000042920",1261
"ENSDNOG00000042921",107
"ENSDNOG00000042922",105
"ENSDNOG00000042923",683
"ENSDNOG00000042924",603
"ENSDNOG00000042925",3480
"ENSDNOG00000042926",5321
"ENSDNOG00000042927",3770
"ENSDNOG00000042928",1266
"ENSDNOG00000042929",897
"ENSDNOG00000042930",474
"ENSDNOG00000042931",1882.5
"ENSDNOG00000042932",2127
"ENSDNOG00000042933",5125
"ENSDNOG00000042934",2196
"ENSDNOG00000042935",104
"ENSDNOG00000042936",2703
"ENSDNOG00000042937",3987
"ENSDNOG00000042938",1488
"ENSDNOG00000042939",2683
"ENSDNOG00000042940",573
"ENSDNOG00000042941",4510
"ENSDNOG00000042942",849
"ENSDNOG00000042943",1923
"ENSDNOG00000042944",913
"ENSDNOG00000042945",1746
"ENSDNOG00000042946",100
"ENSDNOG00000042947",107
"ENSDNOG00000042948",1212
"ENSDNOG00000042949",1224
"ENSDNOG00000042950",3963.5
"ENSDNOG00000042951",107
"ENSDNOG00000042952",1479
"ENSDNOG00000042953",6337.5
"ENSDNOG00000042954",579
"ENSDNOG00000042955",5831
"ENSDNOG00000042956",333
"ENSDNOG00000042957",195
"ENSDNOG00000042958",2860
"ENSDNOG00000042959",1047
"ENSDNOG00000042960",282
"ENSDNOG00000042961",990
"ENSDNOG00000042962",6382
"ENSDNOG00000042963",4369
"ENSDNOG00000042964",135
"ENSDNOG00000042965",953
"ENSDNOG00000042966",4993.5
"ENSDNOG00000042967",107
"ENSDNOG00000042968",108
"ENSDNOG00000042969",285
"ENSDNOG00000042970",4266
"ENSDNOG00000042971",1780
"ENSDNOG00000042972",107
"ENSDNOG00000042973",62
"ENSDNOG00000042974",1197
"ENSDNOG00000042975",1293
"ENSDNOG00000042976",525
"ENSDNOG00000042977",155
"ENSDNOG00000042978",637
"ENSDNOG00000042979",86
"ENSDNOG00000042980",3308
"ENSDNOG00000042981",5086
"ENSDNOG00000042982",654
"ENSDNOG00000042983",684
"ENSDNOG00000042984",1914
"ENSDNOG00000042985",1224
"ENSDNOG00000042986",204
"ENSDNOG00000042987",1059
"ENSDNOG00000042988",4647
"ENSDNOG00000042989",130
"ENSDNOG00000042990",1095
"ENSDNOG00000042991",154
"ENSDNOG00000042992",107
"ENSDNOG00000042993",1535
"ENSDNOG00000042994",1077
"ENSDNOG00000042995",2159
"ENSDNOG00000042996",144
"ENSDNOG00000042997",624
"ENSDNOG00000042998",1625
"ENSDNOG00000042999",107
"ENSDNOG00000043000",915
"ENSDNOG00000043001",2756
"ENSDNOG00000043002",4802
"ENSDNOG00000043003",2275
"ENSDNOG00000043004",1852
"ENSDNOG00000043005",132
"ENSDNOG00000043006",7584.5
"ENSDNOG00000043007",1116
"ENSDNOG00000043008",4821
"ENSDNOG00000043009",978
"ENSDNOG00000043010",207
"ENSDNOG00000043011",1725
"ENSDNOG00000043012",7406
"ENSDNOG00000043013",89
"ENSDNOG00000043014",107
"ENSDNOG00000043015",594
"ENSDNOG00000043016",936
"ENSDNOG00000043017",484
"ENSDNOG00000043018",1589
"ENSDNOG00000043019",1944
"ENSDNOG00000043020",966
"ENSDNOG00000043021",603
"ENSDNOG00000043022",5394
"ENSDNOG00000043023",423
"ENSDNOG00000043024",467
"ENSDNOG00000043025",129
"ENSDNOG00000043026",939
"ENSDNOG00000043027",939
"ENSDNOG00000043028",939
"ENSDNOG00000043029",6556
"ENSDNOG00000043030",130
"ENSDNOG00000043031",981
"ENSDNOG00000043032",429
"ENSDNOG00000043033",1466
"ENSDNOG00000043034",504
"ENSDNOG00000043035",1290
"ENSDNOG00000043036",162
"ENSDNOG00000043037",2050
"ENSDNOG00000043038",107
"ENSDNOG00000043039",5311
"ENSDNOG00000043040",5005
"ENSDNOG00000043041",175
"ENSDNOG00000043042",312
"ENSDNOG00000043043",1041
"ENSDNOG00000043044",237
"ENSDNOG00000043045",828
"ENSDNOG00000043046",1035
"ENSDNOG00000043047",145
"ENSDNOG00000043048",107
"ENSDNOG00000043049",1900
"ENSDNOG00000043050",4194
"ENSDNOG00000043051",93
"ENSDNOG00000043052",525
"ENSDNOG00000043053",468
"ENSDNOG00000043054",135
"ENSDNOG00000043055",866
"ENSDNOG00000043056",816
"ENSDNOG00000043057",870
"ENSDNOG00000043058",5903
"ENSDNOG00000043059",103
"ENSDNOG00000043060",107
"ENSDNOG00000043061",549
"ENSDNOG00000043062",1004
"ENSDNOG00000043063",132
"ENSDNOG00000043064",6065
"ENSDNOG00000043065",939
"ENSDNOG00000043066",345
"ENSDNOG00000043067",975
"ENSDNOG00000043068",4522.5
"ENSDNOG00000043069",106
"ENSDNOG00000043070",819
"ENSDNOG00000043071",357
"ENSDNOG00000043072",987
"ENSDNOG00000043073",198
"ENSDNOG00000043074",987
"ENSDNOG00000043075",133
"ENSDNOG00000043076",477
"ENSDNOG00000043077",163
"ENSDNOG00000043078",984
"ENSDNOG00000043079",1437
"ENSDNOG00000043080",984
"ENSDNOG00000043081",1581
"ENSDNOG00000043082",1802
"ENSDNOG00000043083",2952
"ENSDNOG00000043084",5401
"ENSDNOG00000043085",5837
"ENSDNOG00000043086",3883.5
"ENSDNOG00000043087",102
"ENSDNOG00000043088",5939
"ENSDNOG00000043089",456
"ENSDNOG00000043090",969
"ENSDNOG00000043091",419
"ENSDNOG00000043092",684
"ENSDNOG00000043093",342
"ENSDNOG00000043094",624
"ENSDNOG00000043095",107
"ENSDNOG00000043096",3090
"ENSDNOG00000043097",132
"ENSDNOG00000043098",576
"ENSDNOG00000043099",1113
"ENSDNOG00000043100",645
"ENSDNOG00000043101",3300
"ENSDNOG00000043102",3126
"ENSDNOG00000043103",4637
"ENSDNOG00000043104",5334
"ENSDNOG00000043105",688.5
"ENSDNOG00000043106",1275
"ENSDNOG00000043107",933
"ENSDNOG00000043108",975
"ENSDNOG00000043109",87
"ENSDNOG00000043110",107
"ENSDNOG00000043111",6473
"ENSDNOG00000043112",2275
"ENSDNOG00000043113",3178
"ENSDNOG00000043114",6047
"ENSDNOG00000043115",1956
"ENSDNOG00000043116",201
"ENSDNOG00000043117",7127
"ENSDNOG00000043118",615
"ENSDNOG00000043119",408
"ENSDNOG00000043120",191
"ENSDNOG00000043121",6204
"ENSDNOG00000043122",366
"ENSDNOG00000043123",1005
"ENSDNOG00000043124",984
"ENSDNOG00000043125",5043
"ENSDNOG00000043126",1977
"ENSDNOG00000043127",2460
"ENSDNOG00000043128",942
"ENSDNOG00000043129",969
"ENSDNOG00000043130",999
"ENSDNOG00000043131",1659
"ENSDNOG00000043132",1509
"ENSDNOG00000043133",492
"ENSDNOG00000043134",419
"ENSDNOG00000043135",321
"ENSDNOG00000043136",1005
"ENSDNOG00000043137",1605
"ENSDNOG00000043138",957
"ENSDNOG00000043139",2983
"ENSDNOG00000043140",906
"ENSDNOG00000043141",942
"ENSDNOG00000043142",246
"ENSDNOG00000043143",6534
"ENSDNOG00000043144",107
"ENSDNOG00000043145",107
"ENSDNOG00000043146",6771
"ENSDNOG00000043147",1191
"ENSDNOG00000043148",1761
"ENSDNOG00000043149",957
"ENSDNOG00000043150",558
"ENSDNOG00000043151",1530
"ENSDNOG00000043152",546
"ENSDNOG00000043153",153
"ENSDNOG00000043154",1008
"ENSDNOG00000043155",124
"ENSDNOG00000043156",4823
"ENSDNOG00000043157",378
"ENSDNOG00000043158",5236
"ENSDNOG00000043159",942
"ENSDNOG00000043160",594
"ENSDNOG00000043161",1695
"ENSDNOG00000043162",107
"ENSDNOG00000043163",1088
"ENSDNOG00000043164",153
"ENSDNOG00000043165",1086
"ENSDNOG00000043166",924
"ENSDNOG00000043167",130
"ENSDNOG00000043168",186
"ENSDNOG00000043169",3163
"ENSDNOG00000043170",3183
"ENSDNOG00000043171",2277
"ENSDNOG00000043172",84
"ENSDNOG00000043173",108
"ENSDNOG00000043174",1143
"ENSDNOG00000043175",5102
"ENSDNOG00000043176",3552
"ENSDNOG00000043177",131
"ENSDNOG00000043178",161
"ENSDNOG00000043179",1540
"ENSDNOG00000043180",48
"ENSDNOG00000043181",258
"ENSDNOG00000043182",294
"ENSDNOG00000043183",2075
"ENSDNOG00000043184",765
"ENSDNOG00000043185",928
"ENSDNOG00000043186",86
"ENSDNOG00000043187",107
"ENSDNOG00000043188",1296
"ENSDNOG00000043189",939
"ENSDNOG00000043190",396
"ENSDNOG00000043191",930
"ENSDNOG00000043192",511
"ENSDNOG00000043193",2879.5
"ENSDNOG00000043194",1003
"ENSDNOG00000043195",100
"ENSDNOG00000043196",948
"ENSDNOG00000043197",957
"ENSDNOG00000043198",106
"ENSDNOG00000043199",7963
"ENSDNOG00000043200",675
"ENSDNOG00000043201",104
"ENSDNOG00000043202",945
"ENSDNOG00000043203",4812
"ENSDNOG00000043204",5505
"ENSDNOG00000043205",819
"ENSDNOG00000043206",107
"ENSDNOG00000043207",106
"ENSDNOG00000043208",1785
"ENSDNOG00000043209",473
"ENSDNOG00000043210",903
"ENSDNOG00000043211",2226
"ENSDNOG00000043212",600
"ENSDNOG00000043213",735
"ENSDNOG00000043214",939
"ENSDNOG00000043215",315
"ENSDNOG00000043216",119
"ENSDNOG00000043217",104
"ENSDNOG00000043218",621
"ENSDNOG00000043219",1167
"ENSDNOG00000043220",5533
"ENSDNOG00000043221",1880
"ENSDNOG00000043222",1007
"ENSDNOG00000043223",104
"ENSDNOG00000043224",1011
"ENSDNOG00000043225",2146
"ENSDNOG00000043226",1648.5
"ENSDNOG00000043227",1152
"ENSDNOG00000043228",107
"ENSDNOG00000043229",3615
"ENSDNOG00000043230",1429
"ENSDNOG00000043231",191
"ENSDNOG00000043232",133
"ENSDNOG00000043233",4543
"ENSDNOG00000043234",303
"ENSDNOG00000043235",535.5
"ENSDNOG00000043236",4938.5
"ENSDNOG00000043237",3499
"ENSDNOG00000043238",1677
"ENSDNOG00000043239",103
"ENSDNOG00000043240",6158
"ENSDNOG00000043241",1131
"ENSDNOG00000043242",441
"ENSDNOG00000043243",1464
"ENSDNOG00000043244",2983.5
"ENSDNOG00000043245",483
"ENSDNOG00000043246",3411
"ENSDNOG00000043247",3561
"ENSDNOG00000043248",1525
"ENSDNOG00000043249",768.5
"ENSDNOG00000043250",801
"ENSDNOG00000043251",5723
"ENSDNOG00000043252",809
"ENSDNOG00000043253",1665
"ENSDNOG00000043254",1473
"ENSDNOG00000043255",1599
"ENSDNOG00000043256",6564
"ENSDNOG00000043257",1805
"ENSDNOG00000043258",2312
"ENSDNOG00000043259",282
"ENSDNOG00000043260",2565
"ENSDNOG00000043261",2511
"ENSDNOG00000043262",651
"ENSDNOG00000043263",771
"ENSDNOG00000043264",2763
"ENSDNOG00000043265",4395
"ENSDNOG00000043266",163
"ENSDNOG00000043267",124
"ENSDNOG00000043268",228
"ENSDNOG00000043269",1164
"ENSDNOG00000043270",4580
"ENSDNOG00000043271",501
"ENSDNOG00000043272",102
"ENSDNOG00000043273",1482
"ENSDNOG00000043274",135
"ENSDNOG00000043275",2409
"ENSDNOG00000043276",6034
"ENSDNOG00000043277",2227
"ENSDNOG00000043278",2072
"ENSDNOG00000043279",861
"ENSDNOG00000043280",1205
"ENSDNOG00000043281",107
"ENSDNOG00000043282",3638
"ENSDNOG00000043283",450
"ENSDNOG00000043284",2193
"ENSDNOG00000043285",960
"ENSDNOG00000043286",136
"ENSDNOG00000043287",107
"ENSDNOG00000043288",7731
"ENSDNOG00000043289",552
"ENSDNOG00000043290",109
"ENSDNOG00000043291",372
"ENSDNOG00000043292",107
"ENSDNOG00000043293",81
"ENSDNOG00000043294",118
"ENSDNOG00000043295",1296
"ENSDNOG00000043296",1132
"ENSDNOG00000043297",540
"ENSDNOG00000043298",2111
"ENSDNOG00000043299",986
"ENSDNOG00000043300",5844
"ENSDNOG00000043301",1101
"ENSDNOG00000043302",107
"ENSDNOG00000043303",951
"ENSDNOG00000043304",762
"ENSDNOG00000043305",209
"ENSDNOG00000043306",3765
"ENSDNOG00000043307",574
"ENSDNOG00000043308",2976
"ENSDNOG00000043309",441
"ENSDNOG00000043310",3315
"ENSDNOG00000043311",657
"ENSDNOG00000043312",933
"ENSDNOG00000043313",3608
"ENSDNOG00000043314",591
"ENSDNOG00000043315",1586
"ENSDNOG00000043316",1677
"ENSDNOG00000043317",1749
"ENSDNOG00000043318",930
"ENSDNOG00000043319",555
"ENSDNOG00000043320",104
"ENSDNOG00000043321",1377
"ENSDNOG00000043322",285
"ENSDNOG00000043323",531
"ENSDNOG00000043324",113
"ENSDNOG00000043325",107
"ENSDNOG00000043326",2325
"ENSDNOG00000043327",2952
"ENSDNOG00000043328",4629
"ENSDNOG00000043329",1646
"ENSDNOG00000043330",5791
"ENSDNOG00000043331",738
"ENSDNOG00000043332",4360
"ENSDNOG00000043333",576
"ENSDNOG00000043334",1737
"ENSDNOG00000043335",546
"ENSDNOG00000043336",163
"ENSDNOG00000043337",996
"ENSDNOG00000043338",132
"ENSDNOG00000043339",107
"ENSDNOG00000043340",2341.5
"ENSDNOG00000043341",1830
"ENSDNOG00000043342",945
"ENSDNOG00000043343",414
"ENSDNOG00000043344",405
"ENSDNOG00000043345",831
"ENSDNOG00000043346",5509
"ENSDNOG00000043347",3098
"ENSDNOG00000043348",1095
"ENSDNOG00000043349",417
"ENSDNOG00000043350",201
"ENSDNOG00000043351",294
"ENSDNOG00000043352",2532
"ENSDNOG00000043353",1476
"ENSDNOG00000043354",2827.5
"ENSDNOG00000043355",107
"ENSDNOG00000043356",228
"ENSDNOG00000043357",993
"ENSDNOG00000043358",999
"ENSDNOG00000043359",1958
"ENSDNOG00000043360",318
"ENSDNOG00000043361",1386
"ENSDNOG00000043362",1896
"ENSDNOG00000043363",999
"ENSDNOG00000043364",4374
"ENSDNOG00000043365",103
"ENSDNOG00000043366",70
"ENSDNOG00000043367",972
"ENSDNOG00000043368",3272
"ENSDNOG00000043369",135
"ENSDNOG00000043370",4252.5
"ENSDNOG00000043371",855
"ENSDNOG00000043372",1857
"ENSDNOG00000043373",5870
"ENSDNOG00000043374",1575
"ENSDNOG00000043375",1597
"ENSDNOG00000043376",6196
"ENSDNOG00000043377",2502
"ENSDNOG00000043378",855
"ENSDNOG00000043379",408
"ENSDNOG00000043380",484
"ENSDNOG00000043381",510
"ENSDNOG00000043382",1808
"ENSDNOG00000043383",107
"ENSDNOG00000043384",107
"ENSDNOG00000043385",774
"ENSDNOG00000043386",1522
"ENSDNOG00000043387",171
"ENSDNOG00000043388",4240
"ENSDNOG00000043389",107
"ENSDNOG00000043390",774
"ENSDNOG00000043391",2626
"ENSDNOG00000043392",104
"ENSDNOG00000043393",495
"ENSDNOG00000043394",1656
"ENSDNOG00000043395",2117.5
"ENSDNOG00000043396",951
"ENSDNOG00000043397",107
"ENSDNOG00000043398",414
"ENSDNOG00000043399",2774
"ENSDNOG00000043400",378
"ENSDNOG00000043401",107
"ENSDNOG00000043402",1542
"ENSDNOG00000043403",1301
"ENSDNOG00000043404",1005
"ENSDNOG00000043405",5447
"ENSDNOG00000043406",759
"ENSDNOG00000043407",4043
"ENSDNOG00000043408",2111
"ENSDNOG00000043409",108
"ENSDNOG00000043410",6834
"ENSDNOG00000043411",837
"ENSDNOG00000043412",122
"ENSDNOG00000043413",82
"ENSDNOG00000043414",309
"ENSDNOG00000043415",110
"ENSDNOG00000043416",1591
"ENSDNOG00000043417",1444
"ENSDNOG00000043418",531
"ENSDNOG00000043419",116
"ENSDNOG00000043420",1377
"ENSDNOG00000043421",119
"ENSDNOG00000043422",387
"ENSDNOG00000043423",4266
"ENSDNOG00000043424",107
"ENSDNOG00000043425",1101
"ENSDNOG00000043426",2140
"ENSDNOG00000043427",4878
"ENSDNOG00000043428",102
"ENSDNOG00000043429",7021
"ENSDNOG00000043430",1276
"ENSDNOG00000043431",3137
"ENSDNOG00000043432",4013
"ENSDNOG00000043433",901
"ENSDNOG00000043434",2646
"ENSDNOG00000043435",975
"ENSDNOG00000043436",1294
"ENSDNOG00000043437",2169
"ENSDNOG00000043438",282
"ENSDNOG00000043439",107
"ENSDNOG00000043440",103
"ENSDNOG00000043441",384
"ENSDNOG00000043442",133
"ENSDNOG00000043443",106
"ENSDNOG00000043444",580
"ENSDNOG00000043445",945
"ENSDNOG00000043446",945
"ENSDNOG00000043447",95
"ENSDNOG00000043448",144
"ENSDNOG00000043449",3530
"ENSDNOG00000043450",2208
"ENSDNOG00000043451",102
"ENSDNOG00000043452",85
"ENSDNOG00000043453",1850
"ENSDNOG00000043454",447
"ENSDNOG00000043455",462
"ENSDNOG00000043456",576
"ENSDNOG00000043457",126
"ENSDNOG00000043458",2526
"ENSDNOG00000043459",429
"ENSDNOG00000043460",106
"ENSDNOG00000043461",969
"ENSDNOG00000043462",4879
"ENSDNOG00000043463",1556
"ENSDNOG00000043464",3164
"ENSDNOG00000043465",3589
"ENSDNOG00000043466",4332
"ENSDNOG00000043467",106
"ENSDNOG00000043468",1476
"ENSDNOG00000043469",522
"ENSDNOG00000043470",5067
"ENSDNOG00000043471",136
"ENSDNOG00000043472",1119
"ENSDNOG00000043473",643
"ENSDNOG00000043474",396
"ENSDNOG00000043475",105
"ENSDNOG00000043476",918
"ENSDNOG00000043477",107
"ENSDNOG00000043478",3556
"ENSDNOG00000043479",4264
"ENSDNOG00000043480",1236
"ENSDNOG00000043481",86
"ENSDNOG00000043482",1130
"ENSDNOG00000043483",3216
"ENSDNOG00000043484",98
"ENSDNOG00000043485",82
"ENSDNOG00000043486",107
"ENSDNOG00000043487",360
"ENSDNOG00000043488",811.5
"ENSDNOG00000043489",4219
"ENSDNOG00000043490",1173
"ENSDNOG00000043491",963
"ENSDNOG00000043492",4118
"ENSDNOG00000043493",3750
"ENSDNOG00000043494",918
"ENSDNOG00000043495",921
"ENSDNOG00000043496",819
"ENSDNOG00000043497",291
"ENSDNOG00000043498",1107
"ENSDNOG00000043499",106
"ENSDNOG00000043500",867
"ENSDNOG00000043501",396
"ENSDNOG00000043502",3554
"ENSDNOG00000043503",1194
"ENSDNOG00000043504",1405
"ENSDNOG00000043505",5478
"ENSDNOG00000043506",135
"ENSDNOG00000043507",5678
"ENSDNOG00000043508",4140
"ENSDNOG00000043509",164
"ENSDNOG00000043510",5729
"ENSDNOG00000043511",381
"ENSDNOG00000043512",3519
"ENSDNOG00000043513",9264
"ENSDNOG00000043514",855
"ENSDNOG00000043515",480
"ENSDNOG00000043516",5551
"ENSDNOG00000043517",128
"ENSDNOG00000043518",2982
"ENSDNOG00000043519",480
"ENSDNOG00000043520",6672
"ENSDNOG00000043521",1302
"ENSDNOG00000043522",1446
"ENSDNOG00000043523",129
"ENSDNOG00000043524",164
"ENSDNOG00000043525",161
"ENSDNOG00000043526",618
"ENSDNOG00000043527",1477
"ENSDNOG00000043528",107
"ENSDNOG00000043529",1146
"ENSDNOG00000043530",107
"ENSDNOG00000043531",999
"ENSDNOG00000043532",2781
"ENSDNOG00000043533",930
"ENSDNOG00000043534",372
"ENSDNOG00000043535",6200
"ENSDNOG00000043536",998
"ENSDNOG00000043537",3151
"ENSDNOG00000043538",107
"ENSDNOG00000043539",1347
"ENSDNOG00000043540",489
"ENSDNOG00000043541",6864
"ENSDNOG00000043542",1257
"ENSDNOG00000043543",2564
"ENSDNOG00000043544",597
"ENSDNOG00000043545",1950
"ENSDNOG00000043546",6410
"ENSDNOG00000043547",942
"ENSDNOG00000043548",280
"ENSDNOG00000043549",104
"ENSDNOG00000043550",624
"ENSDNOG00000043551",1401
"ENSDNOG00000043552",129
"ENSDNOG00000043553",438
"ENSDNOG00000043554",993
"ENSDNOG00000043555",1281
"ENSDNOG00000043556",1011
"ENSDNOG00000043557",3255
"ENSDNOG00000043558",933
"ENSDNOG00000043559",685
"ENSDNOG00000043560",124
"ENSDNOG00000043561",336
"ENSDNOG00000043562",496.5
"ENSDNOG00000043563",369
"ENSDNOG00000043564",708
"ENSDNOG00000043565",6331
"ENSDNOG00000043566",1530
"ENSDNOG00000043567",137
"ENSDNOG00000043568",453
"ENSDNOG00000043569",939
"ENSDNOG00000043570",981
"ENSDNOG00000043571",357
"ENSDNOG00000043572",939
"ENSDNOG00000043573",3272
"ENSDNOG00000043574",747
"ENSDNOG00000043575",149
"ENSDNOG00000043576",105
"ENSDNOG00000043577",107
"ENSDNOG00000043578",1349
"ENSDNOG00000043579",106
"ENSDNOG00000043580",1881
"ENSDNOG00000043581",1251
"ENSDNOG00000043582",4523
"ENSDNOG00000043583",135
"ENSDNOG00000043584",822
"ENSDNOG00000043585",4254
"ENSDNOG00000043586",4606
"ENSDNOG00000043587",423
"ENSDNOG00000043588",4397
"ENSDNOG00000043589",6914
"ENSDNOG00000043590",3097
"ENSDNOG00000043591",2924
"ENSDNOG00000043592",885
"ENSDNOG00000043593",5052
"ENSDNOG00000043594",4540
"ENSDNOG00000043595",107
"ENSDNOG00000043596",127
"ENSDNOG00000043597",80
"ENSDNOG00000043598",1105
"ENSDNOG00000043599",939
"ENSDNOG00000043600",3056
"ENSDNOG00000043601",3304.5
"ENSDNOG00000043602",747
"ENSDNOG00000043603",107
"ENSDNOG00000043604",348
"ENSDNOG00000043605",106
"ENSDNOG00000043606",48
"ENSDNOG00000043607",4729
"ENSDNOG00000043608",1304
"ENSDNOG00000043609",163
"ENSDNOG00000043610",909
"ENSDNOG00000043611",3694
"ENSDNOG00000043612",3858
"ENSDNOG00000043613",1221
"ENSDNOG00000043614",62
"ENSDNOG00000043615",2096
"ENSDNOG00000043616",342
"ENSDNOG00000043617",846
"ENSDNOG00000043618",280
"ENSDNOG00000043619",189
"ENSDNOG00000043620",963
"ENSDNOG00000043621",107
"ENSDNOG00000043622",474
"ENSDNOG00000043623",387
"ENSDNOG00000043624",762
"ENSDNOG00000043625",107
"ENSDNOG00000043626",7402
"ENSDNOG00000043627",2512
"ENSDNOG00000043628",3064
"ENSDNOG00000043629",1875
"ENSDNOG00000043630",4120
"ENSDNOG00000043631",154
"ENSDNOG00000043632",1431
"ENSDNOG00000043633",942
"ENSDNOG00000043634",4450
"ENSDNOG00000043635",110
"ENSDNOG00000043636",564
"ENSDNOG00000043637",839
"ENSDNOG00000043638",107
"ENSDNOG00000043639",1077
"ENSDNOG00000043640",597
"ENSDNOG00000043641",3169
"ENSDNOG00000043642",855
"ENSDNOG00000043643",1098
"ENSDNOG00000043644",939
"ENSDNOG00000043645",3083
"ENSDNOG00000043646",4125
"ENSDNOG00000043647",966
"ENSDNOG00000043648",1122
"ENSDNOG00000043649",107
"ENSDNOG00000043650",459
"ENSDNOG00000043651",592
